"codigo_hs","product_name_en","nombre_producto_es","seccion_atlas","seccion_2_digitos","indice_de_complejidad_de_producto_icp","ranking_de_complejidad_producto","tendencia_mercado","potencial_exportador","fob_la_rioja","vcr_la_rioja","compatibilidad_con_la_rioja","valor_estrategico_para_la_rioja","indice_recuperacion_de_posiciones_la_rioja","indice_oportunidades_cercanas_la_rioja","indice_objetivos_factibles_la_rioja","indice_apuestas_ambiciosas_la_rioja","top_20_criterios_la_rioja","empleo","empresas","tasa_fem"
"640351","Footwear, soles/uppers of leather, over ankle","Los demas calzados con suela de cuero natural que cubran el tobillo","Textiles"," XII Calzado, cascos, paraguas, bastones, plumas preparadas, flores artificiales y artículos de cabello humano","-0.45815","3134","Decreció / Decreció","14679791.31421","0.00000","0.00000","0.73540","0.35765","0","0.54050","0.40225","0.26703","","s.d.","s.d.","0.26100"
"640359","Footwear, soles/uppers of leather, nes","Los demas calzados","Textiles"," XII Calzado, cascos, paraguas, bastones, plumas preparadas, flores artificiales y artículos de cabello humano","-0.66271","3400","Decreció mucho / Decreció mucho","28641834.80874","0.00000","0.00000","0.26230","-0.04034","0","0.10927","0.00164","-0.10514","","s.d.","s.d.","0.26100"
"640391","Boots, upper of leather, nes","Los demas calzados que cubran el tobillo","Textiles"," XII Calzado, cascos, paraguas, bastones, plumas preparadas, flores artificiales y artículos de cabello humano","-0.97970","3792","Decreció mucho / Decreció mucho","78587000.00000","0.00000","0.00000","0.90550","0.40483","0","0.61684","0.40329","0.20890","","s.d.","s.d.","0.26100"
"640399","Footwear, uppers of leather, nes","Los demas calzados con suela de caucho, de plastico o de cuero natural","Textiles"," XII Calzado, cascos, paraguas, bastones, plumas preparadas, flores artificiales y artículos de cabello humano","-1.24367","4073","Creció / Decreció mucho","144463836.86339","0.00000","0.00000","0.86805","0.03718","0","0.49070","0.23799","-0.03377","","s.d.","s.d.","0.26100"
"640411","Sports footwear, upper textile","Calzado con suela de caucho o de plastico: calzado de deporte; calzado","Textiles"," XII Calzado, cascos, paraguas, bastones, plumas preparadas, flores artificiales y artículos de cabello humano","-0.73921","3480","Creció mucho / Creció mucho","88985631.88798","0.00000","0.00000","-0.63711","0.17414","0","-0.48507","-0.45472","-0.29758","","s.d.","s.d.","0.26100"
"640419","Footwear, uppers of textile","Los demas calzados con suela de caucho o plastico","Textiles"," XII Calzado, cascos, paraguas, bastones, plumas preparadas, flores artificiales y artículos de cabello humano","-0.96154","3773","Creció mucho / Creció mucho","144584242.98634","0.00000","0.00000","0.09131","-0.17231","0","-0.06670","-0.18516","-0.29053","","s.d.","s.d.","0.26100"
"640420","Footwear, sole leather, uppers textile","Calzado con suela cuero natural o regenerado","Textiles"," XII Calzado, cascos, paraguas, bastones, plumas preparadas, flores artificiales y artículos de cabello humano","-0.87645","3666","Creció mucho / Creció","5334496.22131","0.00000","0.00000","0.52734","-0.14652","0","0.25219","0.07812","-0.12684","","s.d.","s.d.","0.26100"
"640510","Footwear, nes, uppers leather","Los demas calzados con la parte superior (el corte) de cuero natural,","Textiles"," XII Calzado, cascos, paraguas, bastones, plumas preparadas, flores artificiales y artículos de cabello humano","-0.89500","3697","Decreció mucho / Decreció mucho","5313686.27049","0.00000","0.00000","0.80238","0.25941","0","0.52405","0.32716","0.13370","","s.d.","s.d.","0.26100"
"640520","Footwear, nes, upper textile material","Los demas calzados con la parte superior de materias textiles.","Textiles"," XII Calzado, cascos, paraguas, bastones, plumas preparadas, flores artificiales y artículos de cabello humano","-1.07031","3905","Creció / Decreció","7561457.38525","0.00000","0.00000","0.50457","0.14030","0","0.27423","0.09853","-0.05307","","s.d.","s.d.","0.26100"
"640590","Footwear, nes","Los demas calzados.","Textiles"," XII Calzado, cascos, paraguas, bastones, plumas preparadas, flores artificiales y artículos de cabello humano","-1.13004","3964","Creció / Decreció","10792221.50273","0.00000","0.00000","1.06732","0.11391","0","0.65690","0.38949","0.08895","","s.d.","s.d.","0.26100"
"640610","Footwear uppers","Cortes aparados y sus partes, con exclusion de los contrafuertes y pun","Textiles"," XII Calzado, cascos, paraguas, bastones, plumas preparadas, flores artificiales y artículos de cabello humano","-1.17330","4004","Decreció / Decreció","22024132.28415","0.00000","0.00000","0.80411","-0.30690","0","0.38417","0.13087","-0.19020","","s.d.","s.d.","0.26100"
"640620","Soles/heels for footwear, of rubber/plastic","Suelas y tacones, de caucho o de plastico","Textiles"," XII Calzado, cascos, paraguas, bastones, plumas preparadas, flores artificiales y artículos de cabello humano","-0.97436","3787","Creció / Decreció","12443729.09563","0.00000","0.00000","0.33339","-0.02170","0","0.13160","-0.01693","-0.15334","","s.d.","s.d.","0.26100"
"640699","Parts of footwear, leggings","Los demas partes de calzado, de otras materias","Textiles"," XII Calzado, cascos, paraguas, bastones, plumas preparadas, flores artificiales y artículos de cabello humano","-0.33179","2960","Creció mucho / Creció mucho","20175342.98634","0.00000","0.00000","0.57513","0.72123","0","0.51366","0.43027","0.41414","","s.d.","s.d.","0.26100"
"650100","Hat-forms, of felt, unshaped","Cascos sin forma ni acabado, platos (discos) y bandas (cilindros), aun","Textiles"," XII Calzado, cascos, paraguas, bastones, plumas preparadas, flores artificiales y artículos de cabello humano","-1.25872","4089","Decreció / Decreció","311394.87978","0.00000","0.00000","0.18016","-0.86457","0","-0.17267","-0.36880","-0.64969","","370","9","0.54374"
"650200","Hat-forms, strip material, unshaped","Cascos para sombreros, trenzados o fabricados por union de bandas de c","Textiles"," XII Calzado, cascos, paraguas, bastones, plumas preparadas, flores artificiales y artículos de cabello humano","-0.99987","3819","Decreció / Se mantuvo","178587.97814","0.00000","0.00000","-0.46940","-0.66659","0","-0.56188","-0.62479","-0.69075","","370","9","0.54374"
"650510","Hair-nets","Redecillas y redes para el cabello","Textiles"," XII Calzado, cascos, paraguas, bastones, plumas preparadas, flores artificiales y artículos de cabello humano","-0.41277","3081","Se mantuvo / Se mantuvo","262.42896","0.00000","0.00000","-0.38148","-1.69527","0","-0.64737","-0.71619","-0.98051","","370","9","0.54374"
"650699","Headgear nes, other material","Los demas sombreros y tocados, de las demas materias.","Textiles"," XII Calzado, cascos, paraguas, bastones, plumas preparadas, flores artificiales y artículos de cabello humano","-1.55084","4334","Creció / Creció","2809467.59836","0.00000","0.00000","0.60524","-0.68108","0","0.13237","-0.14756","-0.51263","","370","9","0.54374"
"660110","Garden umbrellas","Quitasoles-toldo y articulos similares.","Textiles"," XII Calzado, cascos, paraguas, bastones, plumas preparadas, flores artificiales y artículos de cabello humano","-0.58360","3291","Creció / Creció","6442407.24863","0.00000","0.00000","-0.29915","-1.09022","0","-0.48581","-0.55381","-0.72624","","s.d.","s.d.","0.15411"
"660191","Umbrellas, with telescopic shaft","Los demas paraguas, sombrillas y quitasoles, con astil o mango telesco","Textiles"," XII Calzado, cascos, paraguas, bastones, plumas preparadas, flores artificiales y artículos de cabello humano","-0.95591","3764","Decreció / Decreció","6350770.12295","0.00000","0.00000","-1.54147","-1.93616","0","-1.56185","-1.52303","-1.57269","","s.d.","s.d.","0.15411"
"660200","Walking-sticks, whips","Bastones, bastones-asiento, latigos, fustas y articulos similares.","Textiles"," XII Calzado, cascos, paraguas, bastones, plumas preparadas, flores artificiales y artículos de cabello humano","0.12524","2270","Creció / Se mantuvo","1257552.62295","0.00000","0.00000","-0.35305","0.74298","0","-0.08602","0.01661","0.25974","","s.d.","s.d.","0.15411"
"660320","Umbrella frames","Monturas ensambladas, incluso con el astil o mango, para paraguas, som","Textiles"," XII Calzado, cascos, paraguas, bastones, plumas preparadas, flores artificiales y artículos de cabello humano","-0.35205","2985","Creció / Creció","939707.68579","0.00000","0.00000","-0.88850","-1.93334","0","-1.04382","-1.04242","-1.22457","","s.d.","s.d.","0.15411"
"660390","Parts for umbrellas, walking sticks","Las demas partes, guarniciones y accesorios de las partidas 6601/6602","Textiles"," XII Calzado, cascos, paraguas, bastones, plumas preparadas, flores artificiales y artículos de cabello humano","0.26530","1998","Creció / Creció","1304630.07923","0.00000","0.00000","-0.35243","0.68285","0","-0.08360","0.02994","0.26788","","s.d.","s.d.","0.15411"
"670100","Bird feathers, articles therefrom","Pieles y otras partes de aves con las plumas o el plumon; plumas, part","Textiles"," XII Calzado, cascos, paraguas, bastones, plumas preparadas, flores artificiales y artículos de cabello humano","-0.62103","3352","Decreció / Decreció","719238.28689","0.00000","0.00000","0.18569","-0.50040","0","-0.03220","-0.14717","-0.32473","","s.d.","s.d.","0.15411"
"670210","Artificial flowers, fruit, articles, of plastic","Flores, follajes y frutos artificiales, y sus partes de plastico","Textiles"," XII Calzado, cascos, paraguas, bastones, plumas preparadas, flores artificiales y artículos de cabello humano","0.22627","2087","Creció mucho / Creció mucho","13993159.48634","0.00000","0.00000","-2.03229","-2.29005","0","-1.85798","-1.64501","-1.58364","","s.d.","s.d.","0.15411"
"670290","Artificial flowers, fruit, articles not plastic","Flores, follajes y frutos, y articulos, de las demas materias.","Textiles"," XII Calzado, cascos, paraguas, bastones, plumas preparadas, flores artificiales y artículos de cabello humano","-1.42784","4240","Creció mucho / Creció mucho","12229352.66120","0.00000","0.00000","-1.42228","-1.72055","0","-1.48249","-1.49796","-1.55789","","s.d.","s.d.","0.15411"
"670300","Worked human/animal hair/wool, for wig making","Cabello peinado, afinado, blanqueado o preparado de otra forma; lana,p","Textiles"," XII Calzado, cascos, paraguas, bastones, plumas preparadas, flores artificiales y artículos de cabello humano","-1.44836","4258","Decreció / Decreció","4000453.75410","0.00000","0.00000","0.11796","-0.61082","0","-0.18443","-0.37750","-0.60157","","s.d.","s.d.","0.15411"
"670411","Wigs, of synthetic textile materials","Pelucas completas, de materias textiles sinteticas.","Textiles"," XII Calzado, cascos, paraguas, bastones, plumas preparadas, flores artificiales y artículos de cabello humano","-1.61081","4373","Creció / Decreció","2739267.60109","0.00000","0.00000","-0.89506","-0.78245","0","-0.94411","-1.01006","-1.02332","","s.d.","s.d.","0.15411"
"670420","Wigs, false beards, eyebrows, of human hair","Pelucas, barbas, cejas, pestanas y analogos; manufacturas, de cabello.","Textiles"," XII Calzado, cascos, paraguas, bastones, plumas preparadas, flores artificiales y artículos de cabello humano","-1.92757","4521","Decreció mucho / Decreció mucho","7839014.78415","0.00000","0.00000","-0.52421","-1.58705","0","-0.87711","-1.07059","-1.35333","","s.d.","s.d.","0.15411"
"680100","Stone setts, curbstones","Adoquines, encintados y losas para pavimentos, de piedra natural (exce","Piedras"," XIII Artículos de piedra, yeso, cemento, amianto, mica, cerámicos, y vidrios","-1.44891","4259","Creció / Se mantuvo","5686632.74590","0.00000","0.00000","1.58645","-0.56311","0","0.85300","0.44199","-0.13969","","s.d.","s.d.","0.10498"
"680210","Stone mosaic tiles","Losetas, cubos, dados y articulos similares, de cualquier forma en los","Piedras"," XIII Artículos de piedra, yeso, cemento, amianto, mica, cerámicos, y vidrios","-1.03722","3863","Decreció / Decreció","1728829.03825","0.00000","0.00000","1.31296","0.44072","0","0.90350","0.62487","0.33291","","s.d.","s.d.","0.10498"
"680221","Cut slabs of marble, travertine","Marmol, travertinos y alabastro.","Piedras"," XIII Artículos de piedra, yeso, cemento, amianto, mica, cerámicos, y vidrios","-1.29014","4120","Decreció mucho / Decreció","9247958.79235","0.00000","0.00000","1.55410","-0.38875","0","0.88111","0.49954","-0.03124","","s.d.","s.d.","0.10498"
"680222","Cut slabs of calcareous stone","Las demas piedras calizas, de talla o de construccion.","Piedras"," XIII Artículos de piedra, yeso, cemento, amianto, mica, cerámicos, y vidrios","0.15045","2231","Decreció / Decreció","610.65847","0.00000","0.00000","-0.68110","-2.92462","0","-1.04665","-1.07567","-1.48280","","s.d.","s.d.","0.10498"
"680223","Cut slabs of granite","Granito, de talla o de construccion y sus manufac. talladas o aserrada","Piedras"," XIII Artículos de piedra, yeso, cemento, amianto, mica, cerámicos, y vidrios","-1.11092","3951","Decreció mucho / Decreció mucho","8941323.89617","0.00000","0.00000","0.45751","-0.35391","0","0.13838","-0.05903","-0.29974","","s.d.","s.d.","0.10498"
"680229","Cut slabs of stone nes","Las demas piedras de talla o de construccion","Piedras"," XIII Artículos de piedra, yeso, cemento, amianto, mica, cerámicos, y vidrios","-0.98099","3796","Decreció / Decreció","1336926.22404","0.00000","0.00000","1.80658","-0.11901","0","1.14271","0.76767","0.24317","","s.d.","s.d.","0.10498"
"680291","Worked marble, travertine","Marmol, travertinos y alabastro, excepto de talla o de construccion,","Piedras"," XIII Artículos de piedra, yeso, cemento, amianto, mica, cerámicos, y vidrios","-1.07608","3915","Decreció mucho / Decreció mucho","22093551.00273","0.00000","0.00000","1.19462","-0.19528","0","0.68957","0.39300","0.00149","","s.d.","s.d.","0.10498"
"680292","Worked calcareous stone","Los demas piedras calizas, de talla o de constuccion.","Piedras"," XIII Artículos de piedra, yeso, cemento, amianto, mica, cerámicos, y vidrios","-0.78481","3541","Decreció / Decreció","2173124.90437","0.00000","0.00000","1.01223","0.49846","0","0.72977","0.52438","0.33177","","s.d.","s.d.","0.10498"
"680293","Worked granite","Granito, de talla o de construccion.","Piedras"," XIII Artículos de piedra, yeso, cemento, amianto, mica, cerámicos, y vidrios","-0.36963","3017","Decreció mucho / Decreció mucho","31312446.68579","0.00000","0.00000","0.03125","-0.19357","0","-0.05380","-0.10513","-0.17014","","s.d.","s.d.","0.10498"
"680299","Worked monument/building stone","Las demas piedras, de talla o de construccion.","Piedras"," XIII Artículos de piedra, yeso, cemento, amianto, mica, cerámicos, y vidrios","-1.08789","3928","Decreció / Decreció","4169317.08197","0.00000","0.00000","1.13733","-0.10052","0","0.66724","0.38282","0.02399","","s.d.","s.d.","0.10498"
"680300","Worked slate, articles","Pizarra natural trabajada y manufacturas de pizarra natural o aglomera","Piedras"," XIII Artículos de piedra, yeso, cemento, amianto, mica, cerámicos, y vidrios","-0.43660","3116","Decreció / Decreció","3093644.57650","0.00000","0.00000","-0.12744","-0.78403","0","-0.28968","-0.35342","-0.50020","","s.d.","s.d.","0.10498"
"680410","Stones for milling, grinding","Muelas para moler o desfibrar.","Piedras"," XIII Artículos de piedra, yeso, cemento, amianto, mica, cerámicos, y vidrios","-0.12028","2629","Creció / Se mantuvo","670422.71311","0.00000","0.00000","-0.19957","0.58249","0","-0.03523","0.01180","0.17218","","s.d.","s.d.","0.11237"
