"codigo_hs","product_name_en","nombre_producto_es","seccion_atlas","seccion_2_digitos","indice_de_complejidad_de_producto_icp","ranking_de_complejidad_producto","tendencia_mercado","potencial_exportador","fob_entre_rios","vcr_entre_rios","compatibilidad_con_entre_rios","valor_estrategico_para_entre_rios","indice_recuperacion_de_posiciones_entre_rios","indice_oportunidades_cercanas_entre_rios","indice_objetivos_factibles_entre_rios","indice_apuestas_ambiciosas_entre_rios","top_20_criterios_entre_rios","empleo","empresas","tasa_fem"
"10111","Horses, pure-bred","Caballos reproductores de raza pura.","Agricultura"," I Animales vivos; productos animales","-0.13143","2648","Creció / Se mantuvo","4238686.86612","504075.20346","4.47142","2.07008","-0.62579","0","","","","","5742","1663","0.10050"
"902780","Physical/chemical analysis equipment","Los demas instrumentos y aparatos para ensayo de viscosidad, porosidad","Maquinaria"," XVIII Óptica, fotografía, cinematografía, medición, e instrumentos médicos. Relojes, instrumentos musicales, sus partes y accesorios","2.07650","27","Creció mucho / Creció mucho","67984392.55738","339.74057","0.00041","-0.75332","0.54339","0","-0.21100","0.13682","0.53765","","s.d.","s.d.","0.15576"
"902790","Microtomes, scientific analysis equip parts","Microtomos; partes y accesorios","Maquinaria"," XVIII Óptica, fotografía, cinematografía, medición, e instrumentos médicos. Relojes, instrumentos musicales, sus partes y accesorios","2.09907","23","Creció mucho / Creció mucho","67850561.81694","669.44501","0.00085","-0.62843","0.93839","0","-0.04232","0.30877","0.75851","","s.d.","s.d.","0.15576"
"902810","Gas supply/calibration meters","Contadores de gases.","Maquinaria"," XVIII Óptica, fotografía, cinematografía, medición, e instrumentos médicos. Relojes, instrumentos musicales, sus partes y accesorios","0.29685","1950","Creció / Creció","-533294.61475","0.00000","0.00000","0.35514","0.42291","0","0.36286","0.36042","0.37106","","s.d.","s.d.","0.15576"
"902820","Liquid supply/calibration meters","Contadores de liquidos.","Maquinaria"," XVIII Óptica, fotografía, cinematografía, medición, e instrumentos médicos. Relojes, instrumentos musicales, sus partes y accesorios","0.49698","1637","Decreció / Decreció","7998966.01093","0.00000","0.00000","0.11472","1.26443","0","0.38289","0.47860","0.72766","","s.d.","s.d.","0.15576"
"902830","Electricity supply, calibration meters","Contadores de electricidad.","Maquinaria"," XVIII Óptica, fotografía, cinematografía, medición, e instrumentos médicos. Relojes, instrumentos musicales, sus partes y accesorios","-0.40493","3071","Creció mucho / Creció mucho","24199509.40984","0.00000","0.00000","0.53328","0.16784","0","0.36637","0.25428","0.13428","","s.d.","s.d.","0.15576"
"902890","Parts/accessories for gas, liquid, electricity meter","Contadores de gases, liquidos y electricidad, partes y accesorios de","Maquinaria"," XVIII Óptica, fotografía, cinematografía, medición, e instrumentos médicos. Relojes, instrumentos musicales, sus partes y accesorios","0.18164","2176","Creció mucho / Creció mucho","11941451.81967","5.80158","0.00004","-0.01335","0.83003","0","0.17483","0.23650","0.41492","","s.d.","s.d.","0.15576"
"902910","Revolution counters/pedometers","Cuentarrevoluciones, contadores de produccion, taximetros, cuentakilom","Maquinaria"," XVIII Óptica, fotografía, cinematografía, medición, e instrumentos médicos. Relojes, instrumentos musicales, sus partes y accesorios","1.09283","667","Decreció mucho / Decreció mucho","4959691.33607","3.97277","0.00005","-0.23682","1.10060","0","0.16363","0.36347","0.69743","","s.d.","s.d.","0.15576"
"902920","Speed indicators, tachometers","Velocimetros y tacometros; estroboscopios.","Maquinaria"," XVIII Óptica, fotografía, cinematografía, medición, e instrumentos médicos. Relojes, instrumentos musicales, sus partes y accesorios","1.09985","656","Creció mucho / Creció mucho","36653608.74863","0.22682","0.00000","-0.84161","0.15927","0","-0.44729","-0.20310","0.09415","","s.d.","s.d.","0.15576"
"902990","Parts/accessories of revolution counters","Partes y accesorios de contadores, velocimetros y tacometros, estrobos","Maquinaria"," XVIII Óptica, fotografía, cinematografía, medición, e instrumentos médicos. Relojes, instrumentos musicales, sus partes y accesorios","1.08045","685","Creció / Decreció","6212935.99180","15.46282","0.00015","-0.67619","0.89937","0","-0.18541","0.06903","0.47197","","s.d.","s.d.","0.15576"
"903010","Ionising radiation measure/detect instruments","Instrumentos y aparatos para la medida o deteccion de radiaciones ioni","Maquinaria"," XVIII Óptica, fotografía, cinematografía, medición, e instrumentos médicos. Relojes, instrumentos musicales, sus partes y accesorios","0.94827","885","Creció mucho / Creció","8902599.10656","0.00000","0.00000","0.35670","0.67196","0","0.47891","0.55383","0.64646","","s.d.","s.d.","0.15576"
"903020","Cathode-ray oscilloscopes/graphs","Osciloscopios y oscilografos catodicos","Maquinaria"," XVIII Óptica, fotografía, cinematografía, medición, e instrumentos médicos. Relojes, instrumentos musicales, sus partes y accesorios","0.84176","1042","Creció / Creció","4564047.86885","1.90135","0.00004","-0.88184","-0.05148","0","-0.54341","-0.32953","-0.07728","","s.d.","s.d.","0.15576"
"903031","Electrical multimeters","Multimetros.","Maquinaria"," XVIII Óptica, fotografía, cinematografía, medición, e instrumentos médicos. Relojes, instrumentos musicales, sus partes y accesorios","0.85538","1013","Creció / Creció","4458668.61749","10.45255","0.00022","-0.68451","1.65790","0","-0.06204","0.20907","0.75455","","s.d.","s.d.","0.15576"
"903039","Voltmeters, non-recording","Instrumentos y aparatos para la medida o control de la tension, intens","Maquinaria"," XVIII Óptica, fotografía, cinematografía, medición, e instrumentos médicos. Relojes, instrumentos musicales, sus partes y accesorios","1.35793","353","Creció mucho / Creció","10916666.78962","301.95966","0.00199","-0.34856","1.11415","0","0.11463","0.35842","0.73628","","s.d.","s.d.","0.15576"
"903040","Gain, distortion & crosstalk meters","Los demas instrumentos y aparatos, especialmente concebidos para las t","Maquinaria"," XVIII Óptica, fotografía, cinematografía, medición, e instrumentos médicos. Relojes, instrumentos musicales, sus partes y accesorios","1.56140","195","Decreció / Decreció","23234746.91257","98.47809","0.00035","-0.98436","-0.03073","0","-0.53905","-0.23680","0.08122","","s.d.","s.d.","0.15576"
"903081","Electrical measurement recording instruments","Instrumentos de grabación de medición eléctrica","Maquinaria"," XVIII Óptica, fotografía, cinematografía, medición, e instrumentos médicos. Relojes, instrumentos musicales, sus partes y accesorios","1.30359","414","Creció mucho / Creció","14538522.67486","28.42677","0.00016","-0.00459","0.91341","0","0.30983","0.48655","0.73556","","s.d.","s.d.","0.15576"
"903089","Electrical measurement instruments","Los demas instrumentos y aparatos para la medida o control de magnitud","Maquinaria"," XVIII Óptica, fotografía, cinematografía, medición, e instrumentos médicos. Relojes, instrumentos musicales, sus partes y accesorios","1.58706","173","Creció mucho / Creció mucho","36591582.81148","6025.87430","0.01459","-1.23445","0.37167","0","-0.63107","-0.26862","0.19368","","s.d.","s.d.","0.15576"
"903090","Parts/access, electr measuring instruments","Osciloscopios, analizadores de espectro, y aparatos para la deteccion","Maquinaria"," XVIII Óptica, fotografía, cinematografía, medición, e instrumentos médicos. Relojes, instrumentos musicales, sus partes y accesorios","1.22540","505","Creció mucho / Creció mucho","36229580.26503","9.33837","0.00002","-1.28911","-0.39166","0","-0.85817","-0.56184","-0.25663","","s.d.","s.d.","0.15576"
"903110","Machines for balancing mechanical parts","Maquinas para equilibrar piezas mecanicas.","Maquinaria"," XVIII Óptica, fotografía, cinematografía, medición, e instrumentos médicos. Relojes, instrumentos musicales, sus partes y accesorios","1.71009","106","Decreció / Decreció","3373252.12568","17.44059","0.00042","-1.27936","0.18348","0","-0.68785","-0.31576","0.12628","","s.d.","s.d.","0.15576"
"903120","Test benches for measuring equipment","Bancos de pruebas","Maquinaria"," XVIII Óptica, fotografía, cinematografía, medición, e instrumentos médicos. Relojes, instrumentos musicales, sus partes y accesorios","0.29009","1965","Creció mucho / Creció","11557268.78689","150.03914","0.00106","-0.39741","0.07485","0","-0.23421","-0.14185","-0.01302","","s.d.","s.d.","0.15576"
"903140","Optical instruments/appliances","Instrumentos/electrodomésticos ópticos","Maquinaria"," XVIII Óptica, fotografía, cinematografía, medición, e instrumentos médicos. Relojes, instrumentos musicales, sus partes y accesorios","2.09433","25","Creció mucho / Creció mucho","74965889.59016","22.40925","0.00003","-0.98657","-0.22274","0","-0.52571","-0.17943","0.12738","","s.d.","s.d.","0.15576"
"903180","Measuring equipment, nes","Los demas instrumentos, aparatos y maquinas","Maquinaria"," XVIII Óptica, fotografía, cinematografía, medición, e instrumentos médicos. Relojes, instrumentos musicales, sus partes y accesorios","1.23427","489","Creció mucho / Creció mucho","116874788.61749","3130.36959","0.00201","-0.48717","1.27716","0","0.03784","0.29820","0.73714","","s.d.","s.d.","0.15576"
"903190","Parts/access for measuring equipment","Partes y accesorios de instrumentos, aparatos y maquinas de medida o c","Maquinaria"," XVIII Óptica, fotografía, cinematografía, medición, e instrumentos médicos. Relojes, instrumentos musicales, sus partes y accesorios","1.55816","199","Creció mucho / Creció mucho","42786887.10929","111.90461","0.00021","-0.65737","0.83323","0","-0.13770","0.15838","0.56728","","s.d.","s.d.","0.15576"
"903210","Thermostats","Termostatos de cocinas","Maquinaria"," XVIII Óptica, fotografía, cinematografía, medición, e instrumentos médicos. Relojes, instrumentos musicales, sus partes y accesorios","0.98370","835","Creció mucho / Creció","20095702.06557","31.55204","0.00012","-0.61421","1.41713","0","-0.04815","0.21321","0.69937","","s.d.","s.d.","0.15576"
"903220","Manostats","Manostatos (presostatos).","Maquinaria"," XVIII Óptica, fotografía, cinematografía, medición, e instrumentos médicos. Relojes, instrumentos musicales, sus partes y accesorios","1.56354","191","Decreció mucho / Decreció mucho","6456519.15027","386.97311","0.00538","-0.80737","0.85954","0","-0.23690","0.08354","0.53547","","s.d.","s.d.","0.15576"
"903281","Hydraulic/pneumatic automatic controls","Los demas instrumentos y aparatos automaticos, hidraulicos y neumatico","Maquinaria"," XVIII Óptica, fotografía, cinematografía, medición, e instrumentos médicos. Relojes, instrumentos musicales, sus partes y accesorios","1.48683","250","Creció mucho / Creció","13736530.89344","13.34748","0.00008","-1.21694","-1.88264","0","-1.07970","-0.84261","-0.84056","","s.d.","s.d.","0.15576"
"903289","Automatic controlling equipment nes","Los demas instrumentos y aparatos automaticos p. la regulacion y el co","Maquinaria"," XVIII Óptica, fotografía, cinematografía, medición, e instrumentos médicos. Relojes, instrumentos musicales, sus partes y accesorios","1.31901","395","Creció mucho / Creció mucho","113253875.49180","816.92097","0.00053","-0.44815","0.90809","0","-0.00019","0.24434","0.60395","","s.d.","s.d.","0.15576"
"903290","Parts/accessories for automatic controls","Partes y accesorios de los demas instrumentos y aparatos","Maquinaria"," XVIII Óptica, fotografía, cinematografía, medición, e instrumentos médicos. Relojes, instrumentos musicales, sus partes y accesorios","0.52716","1578","Creció mucho / Decreció","26400697.53552","27.41242","0.00007","-0.15415","0.61423","0","0.06765","0.17420","0.36195","","s.d.","s.d.","0.15576"
"903300","Parts/accessories for optical/electric instrument","Partes y accesorios, no expresados ni comprendidos en otra parte de es","Maquinaria"," XVIII Óptica, fotografía, cinematografía, medición, e instrumentos médicos. Relojes, instrumentos musicales, sus partes y accesorios","0.59541","1450","Decreció / Decreció","15767105.30874","23.37711","0.00012","0.42850","0.99478","0","0.55845","0.60345","0.72506","","s.d.","s.d.","0.15576"
"910111","Wrist-watch, precious metal, battery, with hands","Relojes pulsera, de pilas, con indicador mecanico, caja metal precioso","Maquinaria"," XVIII Óptica, fotografía, cinematografía, medición, e instrumentos médicos. Relojes, instrumentos musicales, sus partes y accesorios","0.47315","1667","Decreció mucho / Decreció mucho","22639397.99180","0.00000","0.00000","-0.01354","-0.29695","0","-0.02156","0.01294","-0.01940","","0","0","0.12582"
"910119","Wrist-watch, precious metal, battery, other","Los demas relojes de pulsera, de pilas o acumulador, caja metal precio","Maquinaria"," XVIII Óptica, fotografía, cinematografía, medición, e instrumentos médicos. Relojes, instrumentos musicales, sus partes y accesorios","0.09508","2306","Decreció / Decreció","4299436.07104","0.00000","0.00000","0.19814","0.07730","0","0.16367","0.14732","0.11800","","0","0","0.12582"
"910121","Wrist-watch, precious metal, automatic wound","Los demas relojes de pulsera, con contador de tiempo, automaticos.","Maquinaria"," XVIII Óptica, fotografía, cinematografía, medición, e instrumentos médicos. Relojes, instrumentos musicales, sus partes y accesorios","1.62391","146","Decreció mucho / Decreció mucho","50773100.10383","0.00000","0.00000","-1.48609","-0.81435","0","-1.04074","-0.69615","-0.40631","","0","0","0.12582"
"910129","Wrist-watch, precious metal, hand wound","Los demas relojes de pulsera, con caja metales preciosos o chapados.","Maquinaria"," XVIII Óptica, fotografía, cinematografía, medición, e instrumentos médicos. Relojes, instrumentos musicales, sus partes y accesorios","1.50956","228","Decreció mucho / Decreció mucho","16600393.86612","0.00000","0.00000","-1.24239","-1.75217","0","-1.06915","-0.81944","-0.78380","","0","0","0.12582"
"910191","Pocket-watch, precious-metal case, battery","Relojes de bolsillo y similares, de pilas o de acumulador.","Maquinaria"," XVIII Óptica, fotografía, cinematografía, medición, e instrumentos médicos. Relojes, instrumentos musicales, sus partes y accesorios","0.70333","1273","Decreció / Decreció","337119.99180","0.00000","0.00000","-0.00337","0.37192","0","0.14236","0.23179","0.34218","","0","0","0.12582"
"910199","Pocket-watch, precious-metal case, non-battery","Relojes bolsillo y similar, con caja metales precioso o de chapados.","Maquinaria"," XVIII Óptica, fotografía, cinematografía, medición, e instrumentos médicos. Relojes, instrumentos musicales, sus partes y accesorios","0.56286","1515","Decreció / Decreció","1440439.25137","0.00000","0.00000","0.05251","0.20769","0","0.13458","0.19338","0.24993","","0","0","0.12582"
"910211","Wrist-watch, base-metal case, battery, with hands","Relojes pulsera, de pilas, con indicador mecanico solamente.","Maquinaria"," XVIII Óptica, fotografía, cinematografía, medición, e instrumentos médicos. Relojes, instrumentos musicales, sus partes y accesorios","0.22500","2092","Decreció mucho / Decreció mucho","50865066.80874","2.87630","0.00000","-1.30221","0.17733","0","-0.85358","-0.62688","-0.25461","","0","0","0.12582"
