"codigo_hs","product_name_en","nombre_producto_es","seccion_atlas","seccion_2_digitos","indice_de_complejidad_de_producto_icp","ranking_de_complejidad_producto","tendencia_mercado","potencial_exportador","fob_catamarca","vcr_catamarca","compatibilidad_con_catamarca","valor_estrategico_para_catamarca","indice_recuperacion_de_posiciones_catamarca","indice_oportunidades_cercanas_catamarca","indice_objetivos_factibles_catamarca","indice_apuestas_ambiciosas_catamarca","top_20_criterios_catamarca","empleo","empresas","tasa_fem"
"842542","Hydraulic jacks/hoists, not garages","Los demas gatos hidraulicos.","Maquinaria"," XVI Aparatos mecánicos y eléctricos, sus partes y accesorios","0.61019","1436","Creció / Creció","10565954.48087","77.4240941902002","0.00177","-0.88830","0.12782","0","-0.53523","-0.30789","-0.05642","","s.d.","s.d.","0.11901"
"846591","Sawing machines","Sierras para trabajar madera, corcho, hueso, caucho endurecido, plasti","Maquinaria"," XVI Aparatos mecánicos y eléctricos, sus partes y accesorios","1.10967","647","Creció mucho / Creció","12025630.03279","0","0.00000","-0.88865","1.66416","0","-0.17826","0.30458","0.75969","","s.d.","s.d.","0.14134"
"821193","Pocket knives","Navajas, incluidas las de podar, con hoja cortante o dentada.","Metales"," XV Metales comunes y sus manufacturas","1.33188","383","Creció / Creció","4012715.17486","0.162290942467128","0.00001","-0.88930","0.84072","0","-0.32118","0.04938","0.44450","","s.d.","s.d.","0.11706"
"842691","Cranes for mounting on road vehicles","Las demas maquinas y aparatos proyectados para montar vehiculo de carr","Maquinaria"," XVI Aparatos mecánicos y eléctricos, sus partes y accesorios","1.04690","741","Creció mucho / Creció","10498335.93989","0","0.00000","-0.88939","0.47142","0","-0.42360","-0.12266","0.20705","","s.d.","s.d.","0.11901"
"292230","Amino-aldehydes, ketones and quinones, salts","Amini-aldehidos, amino-cetonas y aminoquinones, sin otras funciones ox","Químicos"," VI Productos químicos y aliados","0.61268","1434","Creció / Creció","1504583.63115","0","0.00000","-0.88943","-0.49040","0","-0.65941","-0.52445","-0.33434","","s.d.","s.d.","0.14976"
"900110","Optical fibres, not telecomm","Fibras opticas, haces y cables de fibras opticas","Maquinaria"," XVIII Óptica, fotografía, cinematografía, medición, e instrumentos médicos. Relojes, instrumentos musicales, sus partes y accesorios","0.68978","1298","Creció mucho / Creció mucho","12782387.13661","0","0.00000","-0.89052","0.54124","0","-0.44614","-0.15236","0.14885","","s.d.","s.d.","0.30176"
"845430","Casting machines for metallurgy, foundry","Maquinas de colar (moldear), para metalurgia, acerias o fundiciones.","Maquinaria"," XVI Aparatos mecánicos y eléctricos, sus partes y accesorios","1.61128","154","Decreció / Decreció","5960870.71038","0","0.00000","-0.89158","0.10356","0","-0.44227","-0.16785","0.18195","","s.d.","s.d.","0.09121"
"903190","Parts/access for measuring equipment","Partes y accesorios de instrumentos, aparatos y maquinas de medida o c","Maquinaria"," XVIII Óptica, fotografía, cinematografía, medición, e instrumentos médicos. Relojes, instrumentos musicales, sus partes y accesorios","1.55816","199","Creció mucho / Creció mucho","42786887.10929","168.067627588908","0.00093","-0.89201","0.81948","0","-0.30470","0.07454","0.49070","","0","0","0.15576"
"291539","Acetic acid esters nes","Los demas esteres del acido acetico.","Químicos"," VI Productos químicos y aliados","1.36323","349","Decreció / Decreció","8605175.57377","0","0.00000","-0.89218","1.56992","0","-0.17422","0.30787","0.77962","","s.d.","s.d.","0.14976"
"842531","Winches or capstans, electric motor","Los demas tornos con motor electrico; cabrestantes con motor electrico","Maquinaria"," XVI Aparatos mecánicos y eléctricos, sus partes y accesorios","0.96081","870","Decreció mucho / Decreció mucho","6595177.81148","0","0.00000","-0.89231","1.12200","0","-0.30414","0.09067","0.47741","","s.d.","s.d.","0.11901"
"841330","Fuel pumps, motor engines","Bombas de carburante, de aceite o de refrigerante para motores de ence","Maquinaria"," XVI Aparatos mecánicos y eléctricos, sus partes y accesorios","1.48001","257","Creció mucho / Decreció","68687501.35246","1898.77069250743","0.00595","-0.89258","0.81255","0","-0.31430","0.06010","0.46788","","s.d.","s.d.","0.11700"
"901030","Projection screens","Pantallas de proyección","Maquinaria"," XVIII Óptica, fotografía, cinematografía, medición, e instrumentos médicos. Relojes, instrumentos musicales, sus partes y accesorios","0.93906","898","Decreció / Decreció","1577133.75410","0","0.00000","-0.89317","1.55799","0","-0.21971","0.23957","0.66791","","s.d.","s.d.","0.30176"
"844610","Machines for weaving fabric, w<30cm","Telares, para tejidos de anchura inferior o igual a 30 cm.","Maquinaria"," XVI Aparatos mecánicos y eléctricos, sus partes y accesorios","-0.69180","3431","Decreció / Decreció","564332.29508","0","0.00000","-0.15497","-2.17671","0","-0.61300","-0.94310","-1.19896","","s.d.","s.d.","0.08919"
"844621","Shuttle power loom for weaving fabric w>30cm","Telares, para tejidos de anchura sup. a 30 cm., de lanzadera, con moto","Maquinaria"," XVI Aparatos mecánicos y eléctricos, sus partes y accesorios","-0.34192","2971","Creció / Se mantuvo","707161.78415","0","0.00000","-0.47015","0.18779","0","-0.32574","-0.22064","-0.14202","","s.d.","s.d.","0.08919"
"844629","Shuttle looms for weaving fabric w>30cm","Los demas telares, para tejidos ancho superior a 30 cm., de lanzadera.","Maquinaria"," XVI Aparatos mecánicos y eléctricos, sus partes y accesorios","-1.01552","3841","Decreció / Decreció","650856.88798","0","0.00000","0.42977","-0.09087","0","0.18111","0.03075","-0.16584","","s.d.","s.d.","0.08919"
"701720","Low expansion lab, hygienic glasswear","Articulos de los demas vidrios coef. dilat. lineal inf. 5x10-6 por kel","Piedras"," XIII Artículos de piedra, yeso, cemento, amianto, mica, cerámicos, y vidrios","1.49817","241","Creció / Creció","2043363.96448","0","0.00000","-0.89325","0.41193","0","-0.39308","-0.07773","0.29193","","s.d.","s.d.","0.08530"
"844711","Circular knitting machines, d<165mm","Telares de punto circular, con cilindro de diametro inf. o igual a 165","Maquinaria"," XVI Aparatos mecánicos y eléctricos, sus partes y accesorios","-0.47615","3158","Decreció / Decreció","1731466.15574","0","0.00000","-0.87567","-1.15474","0","-0.89153","-0.91342","-0.90137","","s.d.","s.d.","0.08919"
"830250","Hat racks, metal","Alzapaños, perchas, soportes y articulos similares","Metales"," XV Metales comunes y sus manufacturas","0.32914","1905","Creció / Decreció","11728552.36339","0.00951511785387993","0.00000","-0.89466","0.09993","0","-0.57336","-0.36299","-0.14115","","s.d.","s.d.","0.11706"
"291712","Adipic acid, salts, esters","Acido adipico, sus sales y sus esteres","Químicos"," VI Productos químicos y aliados","1.47219","260","Decreció / Decreció","9884934.80328","3.42068354288737","0.00010","-0.89506","0.05112","0","-0.46910","-0.20881","0.12253","","s.d.","s.d.","0.14976"
"844790","Tulle, lace, embroidery-making machine","Las demas maquinas y telares de punto, de tul, encaje, bordar, pasaman","Maquinaria"," XVI Aparatos mecánicos y eléctricos, sus partes y accesorios","-0.37691","3024","Decreció / Decreció","5115141.83333","0","0.00000","-1.30799","-1.17137","0","-1.18756","-1.12051","-1.01374","","s.d.","s.d.","0.08919"
"850980","Home appliances, electric motor","Los demas aparatos con motor electrico de uso domestico","Electrónica"," XVI Aparatos mecánicos y eléctricos, sus partes y accesorios","0.96584","863","Creció mucho / Creció mucho","35592647.56557","0","0.00000","-0.89515","0.88190","0","-0.35364","0.00597","0.36977","","242","5","0.13563"
"844329","Letterpress printing machinery nes","Las demas impresoras tipograficas, con exclusion de las flexograficas","Maquinaria"," XVI Aparatos mecánicos y eléctricos, sus partes y accesorios","0.45798","1685","Creció / Se mantuvo","458131.61202","0","0.00000","-0.89535","0.90357","0","-0.40023","-0.06273","0.25250","","s.d.","s.d.","0.11542"
"500500","Yarn from silk waste, not retail","Hilados de desperdicios de seda sin acondicionar para la venta al por","Textiles"," XI Textiles y artículos textiles","0.51556","1601","Decreció / Decreció","681531.42350","0","0.00000","-0.89877","-1.03184","0","-0.78395","-0.73319","-0.60507","","532","7","0.11748"
"690911","Porcelain laboratory & technical use","Aparatos y articulos usos quimico o usos tecnicos, de porcelana.","Piedras"," XIII Artículos de piedra, yeso, cemento, amianto, mica, cerámicos, y vidrios","1.40396","309","Creció / Creció","3746852.74863","0","0.00000","-0.90026","-1.21116","0","-0.73202","-0.66344","-0.46411","","s.d.","s.d.","0.09183"
"844832","Parts for spinning machines, not card clothing","Partes y accesorios de maquinas para la preparacion de materias textil","Maquinaria"," XVI Aparatos mecánicos y eléctricos, sus partes y accesorios","-0.01083","2468","Decreció / Decreció","1936820.12022","0","0.00000","-0.41106","0.39738","0","-0.20935","-0.06807","0.05280","","s.d.","s.d.","0.08919"
"400610","Camel-back strips for rubber tyres","Perfiles para recauchutar, de caucho sin vulcanizar.","Químicos"," VII Plásticos, caucho, y sus manufacturas","0.83779","1050","Decreció / Decreció","620613.22404","0","0.00000","-0.90027","1.15035","0","-0.31634","0.07815","0.45702","","s.d.","s.d.","0.04913"
"842122","Filter machines, beverages","Aparatos para filtrar o depurar las demas bebidas","Maquinaria"," XVI Aparatos mecánicos y eléctricos, sus partes y accesorios","1.30886","407","Decreció / Decreció","2323062.03005","0","0.00000","-0.90155","1.03212","0","-0.29377","0.10680","0.52120","","s.d.","s.d.","0.18814"
"722840","Bar/rod, alloy-steel, nfw forged","Las demas barras de aceros aleados, forjadas.","Metales"," XV Metales comunes y sus manufacturas","1.07276","692","Decreció / Decreció","8828204.40437","0","0.00000","-0.90173","1.09093","0","-0.30575","0.09187","0.48859","","s.d.","s.d.","0.07857"
"621510","Ties, of silk, not knit","Corbatas y lazos similares de seda o de desperdicios de seda","Textiles"," XI Textiles y artículos textiles","0.32474","1913","Decreció / Decreció","2862025.27869","0","0.00000","-0.90227","-0.18469","0","-0.63605","-0.46706","-0.27261","","946","11","0.54374"
"880250","Spacecraft, satellites & their launch vehicles","Nave espacial, satélites y sus vehículos de lanzamiento","Vehículos"," XVII Vehículos, aviones, buques y equipos de transporte asociados","1.86238","70","Decreció mucho / Decreció mucho","22356239.57650","0","0.00000","-0.90228","-0.74690","0","-0.59474","-0.43320","-0.14119","","0","0","0.15363"
"722011","Hot rolled stainless steel sheet, w<600mm t >4.75m","Productos laminados caliente, acero inoxidable, espesor superior o igu","Metales"," XV Metales comunes y sus manufacturas","1.14057","609","Decreció / Decreció","991682.97814","0","0.00000","-0.90305","1.25336","0","-0.26741","0.15824","0.57824","","s.d.","s.d.","0.07857"
"721933","Cold rolled stainless steel, w>600 t 1-3mm","Productos laminados en frio, acero inoxidable, espesor sup. a 1mm. per","Metales"," XV Metales comunes y sus manufacturas","0.89368","965","Creció mucho / Creció","32553680.75137","0","0.00000","-0.90492","0.91610","0","-0.36086","0.00223","0.36419","","s.d.","s.d.","0.07857"
"960321","Tooth brushes","Cepillos de dientes, brochas de afeitar, cepillos para el cabello, pes","Maquinaria"," XX Artículos varios fabricados","0.41747","1748","Creció mucho / Creció","14162633.75137","252.506396505982","0.00453","-0.90499","0.64529","0","-0.46269","-0.16403","0.12325","","s.d.","s.d.","0.15411"
"845012","Washing machines, cap<10kg, built-in drier","Las demas maquinas, con secadora centrifuga incorporada, con capacidad","Maquinaria"," XVI Aparatos mecánicos y eléctricos, sus partes y accesorios","-1.00511","3827","Creció / Creció","6268308.42623","0","0.00000","-0.30850","-1.44083","0","-0.60463","-0.80931","-0.99220","","242","5","0.13563"
"845019","Washing machines, cap<10kg, nes","Lavadoras de ropa de uso doméstico semiautomaticas","Maquinaria"," XVI Aparatos mecánicos y eléctricos, sus partes y accesorios","-0.47571","3155","Decreció / Decreció","838679.25137","0","0.00000","0.66846","-0.07013","0","0.40633","0.23833","0.05005","","242","5","0.13563"
"860799","Railway rolling stock parts, nes","Las demas partes de vehiculos para vias ferreas o similares.","Vehículos"," XVII Vehículos, aviones, buques y equipos de transporte asociados","1.28199","443","Creció / Decreció","20540570.51639","0","0.00000","-0.90505","1.27784","0","-0.24977","0.18702","0.62401","","s.d.","s.d.","0.06619"
"950621","Sailboards","Deslizadores a vela, para deportes nauticos.","Maquinaria"," XX Artículos varios fabricados","0.47291","1668","Decreció / Decreció","651888.63661","0","0.00000","-0.90529","1.83536","0","-0.21934","0.26067","0.67256","","s.d.","s.d.","0.20687"
"845110","Dry-cleaning machines","Maquinas para la limpieza en seco.","Maquinaria"," XVI Aparatos mecánicos y eléctricos, sus partes y accesorios","-0.41090","3077","Decreció / Decreció","498782.03005","0","0.00000","0.34174","-0.94415","0","0.00930","-0.22122","-0.42507","","s.d.","s.d.","0.08919"
"960610","Press-fasteners, snap-fasteners","Botones de presion y sus partes.","Maquinaria"," XX Artículos varios fabricados","0.38857","1799","Creció / Se mantuvo","2729316.37158","0","0.00000","-0.90556","0.69799","0","-0.45544","-0.15020","0.13957","","s.d.","s.d.","0.15411"
"382200","Diagnostic reagents, nes","Reactivos compuestos de diagnosticos o laboratorio, excepto los de las","Químicos"," VI Productos químicos y aliados","1.30111","416","Creció mucho / Creció mucho","147542354.59016","19.1942243427038","0.00003","-0.90867","0.58646","0","-0.38867","-0.05391","0.31658","","39","6","0.26468"
"731829","Non-threaded articles, iron, nes","Los demas articulos sin roscar, de fundicion, de hierro o de acero.","Metales"," XV Metales comunes y sus manufacturas","1.56472","189","Creció mucho / Creció","17950702.08470","1224.45677566528","0.01638","-0.90896","1.62493","0","-0.15481","0.34896","0.84971","","s.d.","s.d.","0.11287"
"845140","Washing, bleaching, dyeing machines","Maquinas para lavar, blanquear o teñir","Maquinaria"," XVI Aparatos mecánicos y eléctricos, sus partes y accesorios","-0.03882","2513","Creció / Creció","4744588.36612","0","0.00000","-0.67193","0.68506","0","-0.33722","-0.10201","0.09699","","s.d.","s.d.","0.08919"
"901849","Dentistry instruments & appliances","Los demas instrumentos y aparatos de odontologia.","Maquinaria"," XVIII Óptica, fotografía, cinematografía, medición, e instrumentos médicos. Relojes, instrumentos musicales, sus partes y accesorios","1.40314","310","Creció mucho / Creció mucho","29503453.22951","0","0.00000","-0.91018","0.95891","0","-0.30503","0.09100","0.50924","","s.d.","s.d.","0.19696"
"550912","Yarn >85% nylon fibre, multiple","Hilados retorcidos o cableados con un contenido de fibras discontinuas","Textiles"," XI Textiles y artículos textiles","0.98931","827","Creció / Creció","1207158.38525","0","0.00000","-0.91118","0.41101","0","-0.45670","-0.16334","0.15893","","532","7","0.11748"
"900130","Contact lenses","Lentes de contacto","Maquinaria"," XVIII Óptica, fotografía, cinematografía, medición, e instrumentos médicos. Relojes, instrumentos musicales, sus partes y accesorios","1.05786","721","Creció mucho / Creció mucho","40277955.66940","0","0.00000","-0.91246","0.06216","0","-0.52050","-0.27579","0.01870","","s.d.","s.d.","0.30176"
"845210","Household sewing machines","Maquinas de coser domesticas.","Maquinaria"," XVI Aparatos mecánicos y eléctricos, sus partes y accesorios","-0.18189","2737","Creció / Decreció","6644493.93716","1.99135227128863","0.00008","-0.71667","-0.12026","0","-0.54391","-0.42771","-0.31459","","s.d.","s.d.","0.08919"
